date,total_articles,bullish_index,dominant_sentiment
2022-07-01,34,0.6764705882352942,positive
2022-07-04,21,0.6666666666666666,positive
2022-07-05,18,0.6944444444444444,neutral
2022-07-06,16,0.6875,positive
2022-07-07,12,0.5416666666666666,neutral
2022-07-08,37,0.6891891891891891,positive
2022-07-11,19,0.631578947368421,positive
2022-07-12,21,0.5714285714285714,neutral
2022-07-13,22,0.6363636363636364,positive
2022-07-14,18,0.6944444444444444,positive
2022-07-15,42,0.6904761904761905,positive
2022-07-18,15,0.6333333333333333,neutral
2022-07-19,18,0.75,positive
2022-07-20,20,0.525,neutral
2022-07-21,18,0.6388888888888888,neutral
2022-07-22,39,0.5,neutral
2022-07-25,17,0.6764705882352942,positive
2022-07-26,26,0.5192307692307693,neutral
2022-07-27,16,0.5625,neutral
2022-07-28,19,0.5789473684210527,neutral
2022-07-29,48,0.5104166666666666,neutral
2022-08-01,16,0.625,neutral
2022-08-02,23,0.5869565217391305,neutral
2022-08-03,21,0.6666666666666666,neutral
2022-08-04,28,0.7321428571428571,positive
2022-08-05,36,0.7083333333333334,positive
2022-08-08,13,0.5,neutral
2022-08-09,18,0.6111111111111112,neutral
2022-08-10,17,0.47058823529411764,neutral
2022-08-11,16,0.75,positive
2022-08-12,29,0.5862068965517241,neutral
2022-08-15,12,0.7916666666666666,positive
2022-08-16,14,0.6785714285714286,neutral
2022-08-17,14,0.6785714285714286,neutral
2022-08-18,19,0.5526315789473685,positive
2022-08-19,31,0.6774193548387096,positive
2022-08-22,16,0.46875,neutral
2022-08-23,19,0.5,neutral
2022-08-24,15,0.5666666666666667,positive
2022-08-25,18,0.7222222222222222,positive
2022-08-26,37,0.527027027027027,positive
2022-08-29,12,0.625,positive
2022-08-30,15,0.5333333333333333,positive
2022-08-31,21,0.5714285714285714,positive
2022-09-01,13,0.46153846153846156,neutral
2022-09-02,18,0.6666666666666666,positive
2022-09-05,22,0.4318181818181818,neutral
2022-09-06,20,0.75,positive
2022-09-07,20,0.5,neutral
2022-09-08,19,0.42105263157894735,neutral
2022-09-09,44,0.5340909090909091,positive
2022-09-12,24,0.6041666666666666,positive
2022-09-13,23,0.6086956521739131,neutral
2022-09-14,16,0.59375,neutral
2022-09-15,11,0.5454545454545454,positive
2022-09-16,34,0.5882352941176471,positive
2022-09-19,27,0.5925925925925926,positive
2022-09-20,29,0.5344827586206896,positive
2022-09-21,23,0.5652173913043478,positive
2022-09-22,27,0.6481481481481481,positive
2022-09-23,40,0.575,positive
2022-09-26,31,0.6290322580645161,positive
2022-09-27,23,0.5434782608695652,positive
2022-09-28,23,0.6086956521739131,positive
2022-09-29,24,0.4375,neutral
2022-09-30,42,0.6785714285714286,positive
2022-10-03,16,0.53125,positive
2022-10-04,15,0.6,positive
2022-10-05,14,0.6071428571428571,positive
2022-10-06,18,0.5833333333333334,positive
2022-10-07,43,0.5581395348837209,positive
2022-10-10,17,0.5588235294117647,positive
2022-10-11,18,0.5277777777777778,neutral
2022-10-12,13,0.5769230769230769,positive
2022-10-13,22,0.5227272727272727,positive
2022-10-14,41,0.6829268292682927,positive
2022-10-17,7,0.8571428571428571,positive
2022-10-18,6,0.3333333333333333,negative
2022-10-19,12,0.4583333333333333,neutral
2022-10-20,24,0.5625,positive
2022-10-21,44,0.5909090909090909,positive
2022-10-24,22,0.7272727272727273,positive
2022-10-25,22,0.3409090909090909,negative
2022-10-26,17,0.5,neutral
2022-10-27,26,0.5,positive
2022-10-28,40,0.5875,positive
2022-10-31,12,0.375,negative
2022-11-01,24,0.6041666666666666,positive
2022-11-02,19,0.6052631578947368,positive
2022-11-03,19,0.631578947368421,positive
2022-11-04,32,0.59375,positive
2022-11-07,25,0.52,positive
2022-11-08,28,0.5535714285714286,positive
2022-11-09,24,0.4166666666666667,negative
2022-11-10,17,0.47058823529411764,negative
2022-11-11,38,0.6052631578947368,positive
2022-11-14,18,0.7777777777777778,positive
2022-11-15,22,0.6136363636363636,positive
2022-11-16,29,0.5689655172413793,positive
2022-11-17,25,0.46,neutral
2022-11-18,34,0.6911764705882353,positive
2022-11-21,24,0.5,positive
2022-11-22,22,0.45454545454545453,negative
2022-11-23,21,0.6428571428571429,positive
2022-11-24,22,0.5227272727272727,positive
2022-11-25,37,0.5675675675675675,positive
2022-11-28,23,0.6086956521739131,neutral
2022-11-29,21,0.6428571428571429,positive
2022-11-30,19,0.5526315789473685,neutral
2022-12-01,11,0.5454545454545454,neutral
2022-12-02,37,0.6216216216216216,neutral
2022-12-05,22,0.5227272727272727,neutral
2022-12-06,24,0.6458333333333334,positive
2022-12-07,17,0.5,neutral
2022-12-08,16,0.625,neutral
2022-12-09,34,0.5441176470588235,positive
2022-12-12,16,0.5625,positive
2022-12-13,13,0.7307692307692307,neutral
2022-12-14,19,0.6842105263157895,positive
2022-12-15,18,0.5277777777777778,neutral
2022-12-16,36,0.6944444444444444,positive
2022-12-19,17,0.6470588235294118,neutral
2022-12-20,21,0.6428571428571429,positive
2022-12-21,22,0.4772727272727273,negative
2022-12-22,17,0.5588235294117647,positive
2022-12-23,26,0.5961538461538461,positive
2022-12-26,21,0.38095238095238093,negative
2022-12-27,18,0.4722222222222222,neutral
2022-12-28,21,0.5952380952380952,positive
2022-12-29,15,0.7333333333333333,positive
2022-12-30,24,0.625,positive
2023-01-02,4,0.75,positive
2023-01-03,17,0.5588235294117647,neutral
2023-01-04,11,0.6363636363636364,positive
2023-01-05,15,0.6666666666666666,neutral
2023-01-06,33,0.48484848484848486,neutral
2023-01-09,15,0.8,positive
2023-01-10,15,0.6333333333333333,positive
2023-01-11,14,0.75,positive
2023-01-12,13,0.5,neutral
2023-01-13,23,0.5434782608695652,positive
2023-01-16,22,0.4772727272727273,negative
2023-01-17,23,0.5,neutral
2023-01-18,28,0.375,negative
2023-01-19,14,0.39285714285714285,negative
2023-01-20,19,0.47368421052631576,neutral
2023-01-23,7,0.5,neutral
2023-01-24,3,0.5,positive
2023-01-25,6,0.25,neutral
2023-01-26,4,0.75,positive
2023-01-27,23,0.45652173913043476,neutral
2023-01-30,26,0.38461538461538464,negative
2023-01-31,33,0.6363636363636364,neutral
2023-02-01,21,0.4523809523809524,neutral
2023-02-02,16,0.5625,positive
2023-02-03,33,0.4696969696969697,neutral
2023-02-06,16,0.53125,neutral
2023-02-07,21,0.6190476190476191,neutral
2023-02-08,24,0.6458333333333334,positive
2023-02-09,24,0.4375,neutral
2023-02-10,37,0.5675675675675675,positive
2023-02-13,19,0.6052631578947368,positive
2023-02-14,26,0.4230769230769231,negative
2023-02-15,18,0.6388888888888888,positive
2023-02-16,18,0.3611111111111111,negative
2023-02-17,32,0.5625,positive
2023-02-20,17,0.5,neutral
2023-02-21,17,0.5,neutral
2023-02-22,18,0.6111111111111112,positive
2023-02-23,20,0.65,positive
2023-02-24,29,0.5344827586206896,positive
2023-02-27,15,0.6333333333333333,positive
2023-02-28,17,0.6470588235294118,positive
2023-03-01,21,0.5,neutral
2023-03-02,21,0.42857142857142855,neutral
2023-03-03,29,0.6724137931034483,positive
2023-03-06,18,0.5833333333333334,positive
2023-03-07,21,0.6904761904761905,positive
2023-03-08,18,0.6666666666666666,positive
2023-03-09,21,0.7619047619047619,positive
2023-03-10,28,0.8035714285714286,positive
2023-03-13,35,0.6142857142857143,positive
2023-03-14,43,0.6395348837209303,neutral
2023-03-15,35,0.6428571428571429,neutral
2023-03-16,35,0.7714285714285715,positive
2023-03-17,50,0.62,positive
2023-03-20,31,0.5645161290322581,positive
2023-03-21,34,0.6764705882352942,positive
2023-03-22,33,0.6212121212121212,positive
2023-03-23,32,0.640625,positive
2023-03-24,49,0.6326530612244898,positive
2023-03-27,40,0.675,positive
2023-03-28,37,0.5540540540540541,neutral
2023-03-29,30,0.5,neutral
2023-03-30,42,0.4642857142857143,neutral
2023-03-31,47,0.48936170212765956,neutral
2023-04-03,20,0.8,positive
2023-04-04,18,0.5277777777777778,neutral
2023-04-05,20,0.525,neutral
2023-04-06,20,0.525,positive
2023-04-07,35,0.6142857142857143,positive
2023-04-10,27,0.5555555555555556,positive
2023-04-11,16,0.59375,positive
2023-04-12,19,0.5,neutral
2023-04-13,36,0.4861111111111111,negative
2023-04-14,58,0.4827586206896552,negative
2023-04-17,40,0.45,negative
2023-04-18,37,0.6756756756756757,positive
2023-04-19,39,0.5512820512820513,positive
2023-04-20,42,0.6428571428571429,positive
2023-04-21,47,0.48936170212765956,neutral
2023-04-24,28,0.625,positive
2023-04-25,33,0.48484848484848486,negative
2023-04-26,36,0.5555555555555556,neutral
2023-04-27,29,0.6206896551724138,positive
2023-04-28,51,0.5294117647058824,positive
2023-05-01,8,0.375,negative
2023-05-02,8,0.4375,neutral
2023-05-03,8,0.5625,positive
2023-05-04,15,0.3333333333333333,negative
2023-05-05,23,0.5217391304347826,positive
2023-05-08,12,0.4166666666666667,negative
2023-05-09,16,0.59375,positive
2023-05-10,21,0.6428571428571429,positive
2023-05-11,18,0.6388888888888888,neutral
2023-05-12,46,0.7065217391304348,positive
2023-05-15,43,0.6511627906976745,positive
2023-05-16,32,0.640625,positive
2023-05-17,35,0.6142857142857143,positive
2023-05-18,41,0.5,neutral
2023-05-19,52,0.5576923076923077,positive
2023-05-22,36,0.5555555555555556,positive
2023-05-23,31,0.6129032258064516,positive
2023-05-24,45,0.6555555555555556,positive
2023-05-25,40,0.5875,positive
2023-05-26,42,0.6547619047619048,positive
2023-05-29,37,0.6081081081081081,positive
2023-05-30,39,0.5769230769230769,neutral
2023-05-31,45,0.5333333333333333,positive
2023-06-01,14,0.5714285714285714,positive
2023-06-02,35,0.6428571428571429,positive
2023-06-05,24,0.6041666666666666,neutral
2023-06-06,16,0.53125,neutral
2023-06-07,21,0.6428571428571429,neutral
2023-06-08,19,0.6052631578947368,positive
2023-06-09,31,0.6451612903225806,positive
2023-06-12,14,0.7142857142857143,positive
2023-06-13,36,0.6527777777777778,positive
2023-06-14,39,0.6282051282051282,positive
2023-06-15,38,0.5657894736842105,positive
2023-06-16,69,0.6159420289855072,neutral
2023-06-19,35,0.6142857142857143,positive
2023-06-20,40,0.7125,positive
2023-06-21,37,0.6081081081081081,positive
2023-06-22,39,0.6410256410256411,positive
2023-06-23,67,0.5074626865671642,neutral
2023-06-26,46,0.5543478260869565,positive
2023-06-27,45,0.6111111111111112,positive
2023-06-28,46,0.5,positive
2023-06-29,38,0.5,positive
2023-06-30,39,0.6538461538461539,positive
2023-07-03,28,0.6785714285714286,positive
2023-07-04,15,0.4666666666666667,neutral
2023-07-05,16,0.625,positive
2023-07-06,18,0.4444444444444444,neutral
2023-07-07,31,0.46774193548387094,neutral
2023-07-10,20,0.775,positive
2023-07-11,20,0.325,neutral
2023-07-12,21,0.5238095238095238,neutral
2023-07-13,32,0.640625,neutral
2023-07-14,69,0.6304347826086957,positive
2023-07-17,42,0.5119047619047619,neutral
2023-07-18,43,0.5930232558139535,neutral
2023-07-19,43,0.5697674418604651,positive
2023-07-20,41,0.5365853658536586,neutral
2023-07-21,59,0.6016949152542372,neutral
2023-07-24,49,0.6428571428571429,neutral
2023-07-25,32,0.640625,neutral
2023-07-26,41,0.6097560975609756,neutral
2023-07-27,42,0.5595238095238095,neutral
2023-07-28,67,0.5298507462686567,neutral
2023-07-31,39,0.5256410256410257,neutral
2023-08-01,18,0.4444444444444444,neutral
2023-08-02,20,0.55,neutral
2023-08-03,14,0.5357142857142857,positive
2023-08-04,22,0.5909090909090909,neutral
2023-08-07,14,0.7857142857142857,positive
2023-08-08,23,0.5434782608695652,neutral
2023-08-09,20,0.675,positive
2023-08-10,21,0.47619047619047616,neutral
2023-08-11,28,0.6071428571428571,neutral
2023-08-14,40,0.6,neutral
2023-08-15,34,0.6617647058823529,positive
2023-08-16,39,0.5128205128205128,neutral
2023-08-17,32,0.578125,positive
2023-08-18,56,0.625,positive
2023-08-21,42,0.6666666666666666,positive
2023-08-22,41,0.573170731707317,neutral
2023-08-23,34,0.6029411764705882,positive
2023-08-24,43,0.6046511627906976,positive
2023-08-25,55,0.6181818181818182,positive
2023-08-28,43,0.6744186046511628,neutral
2023-08-29,38,0.6710526315789473,positive
2023-08-30,35,0.5,neutral
2023-08-31,29,0.5344827586206896,neutral
2023-09-01,23,0.6086956521739131,positive
2023-09-04,6,0.5833333333333334,neutral
2023-09-05,20,0.6,neutral
2023-09-06,17,0.47058823529411764,neutral
2023-09-07,17,0.7058823529411765,positive
2023-09-08,33,0.6363636363636364,neutral
2023-09-11,20,0.625,neutral
2023-09-12,15,0.6333333333333333,neutral
2023-09-13,33,0.6666666666666666,positive
2023-09-14,39,0.5512820512820513,positive
2023-09-15,65,0.5692307692307692,positive
2023-09-18,34,0.5588235294117647,neutral
2023-09-19,42,0.6309523809523809,positive
2023-09-20,35,0.6142857142857143,neutral
2023-09-21,50,0.68,positive
2023-09-22,73,0.5821917808219178,positive
2023-09-25,43,0.4883720930232558,negative
2023-09-26,37,0.5945945945945946,positive
2023-09-27,49,0.5918367346938775,positive
2023-09-28,38,0.5394736842105263,positive
2023-09-29,54,0.6759259259259259,positive
2023-10-02,17,0.6470588235294118,positive
2023-10-03,21,0.6428571428571429,positive
2023-10-04,21,0.5714285714285714,positive
2023-10-05,14,0.6785714285714286,neutral
2023-10-06,30,0.6333333333333333,positive
2023-10-09,16,0.6875,positive
2023-10-10,19,0.5526315789473685,positive
2023-10-11,18,0.6388888888888888,positive
2023-10-12,16,0.625,positive
2023-10-13,60,0.5916666666666667,positive
2023-10-16,40,0.625,positive
2023-10-17,40,0.475,neutral
2023-10-18,38,0.5526315789473685,neutral
2023-10-19,28,0.6607142857142857,positive
2023-10-20,62,0.5483870967741935,neutral
2023-10-23,37,0.5,neutral
2023-10-24,37,0.44594594594594594,negative
2023-10-25,32,0.484375,neutral
2023-10-26,47,0.4787234042553192,neutral
2023-10-27,69,0.5652173913043478,positive
2023-10-30,37,0.47297297297297297,negative
2023-10-31,39,0.5128205128205128,positive
2023-11-01,25,0.56,positive
2023-11-02,16,0.5625,neutral
2023-11-03,30,0.6666666666666666,positive
2023-11-06,23,0.6086956521739131,neutral
2023-11-07,21,0.5238095238095238,positive
2023-11-08,21,0.5714285714285714,neutral
2023-11-09,23,0.5652173913043478,neutral
2023-11-10,34,0.5588235294117647,positive
2023-11-13,38,0.618421052631579,positive
2023-11-14,33,0.7121212121212122,positive
2023-11-15,33,0.5,neutral
2023-11-16,33,0.5757575757575758,positive
2023-11-17,45,0.6666666666666666,positive
2023-11-20,37,0.5945945945945946,positive
2023-11-21,29,0.6379310344827587,positive
2023-11-22,34,0.6764705882352942,positive
2023-11-23,25,0.58,positive
2023-11-24,50,0.67,positive
2023-11-27,32,0.625,positive
2023-11-28,41,0.5975609756097561,positive
2023-11-29,34,0.6470588235294118,positive
2023-11-30,35,0.6,positive
2023-12-01,23,0.6086956521739131,positive
2023-12-04,15,0.5666666666666667,positive
2023-12-05,18,0.5555555555555556,positive
2023-12-06,16,0.5625,neutral
2023-12-07,16,0.59375,positive
2023-12-08,27,0.5555555555555556,positive
2023-12-11,22,0.6363636363636364,positive
2023-12-12,17,0.47058823529411764,neutral
2023-12-13,41,0.6097560975609756,positive
2023-12-14,37,0.5675675675675675,positive
2023-12-15,51,0.5882352941176471,positive
2023-12-18,46,0.6413043478260869,positive
2023-12-19,32,0.546875,positive
2023-12-20,34,0.6764705882352942,positive
2023-12-21,36,0.6944444444444444,positive
2023-12-22,65,0.6230769230769231,positive
2023-12-25,40,0.575,positive
2023-12-26,38,0.5789473684210527,positive
2023-12-27,40,0.6,positive
2023-12-28,33,0.5757575757575758,neutral
2023-12-29,52,0.5480769230769231,neutral
2024-01-01,7,0.5714285714285714,neutral
2024-01-02,16,0.6875,positive
2024-01-03,15,0.6,positive
2024-01-04,23,0.6521739130434783,positive
2024-01-05,31,0.6129032258064516,neutral
2024-01-08,22,0.6136363636363636,positive
2024-01-09,18,0.5833333333333334,positive
2024-01-10,19,0.5789473684210527,neutral
2024-01-11,18,0.5555555555555556,neutral
2024-01-12,40,0.625,positive
2024-01-15,46,0.6521739130434783,positive
2024-01-16,39,0.5256410256410257,neutral
2024-01-17,42,0.6190476190476191,positive
2024-01-18,45,0.6666666666666666,positive
2024-01-19,62,0.6290322580645161,positive
2024-01-22,37,0.6081081081081081,neutral
2024-01-23,47,0.574468085106383,positive
2024-01-24,29,0.5517241379310345,positive
2024-01-25,26,0.5961538461538461,positive
2024-01-26,58,0.5862068965517241,neutral
2024-01-29,42,0.7142857142857143,positive
2024-01-30,29,0.5689655172413793,neutral
2024-01-31,35,0.7285714285714285,positive
2024-02-01,13,0.46153846153846156,neutral
2024-02-02,33,0.5151515151515151,positive
2024-02-05,16,0.625,positive
2024-02-06,16,0.5625,positive
2024-02-07,9,0.6111111111111112,positive
2024-02-08,6,0.4166666666666667,negative
2024-02-09,16,0.65625,positive
2024-02-12,5,0.4,neutral
2024-02-13,9,0.8888888888888888,positive
2024-02-14,18,0.6388888888888888,neutral
2024-02-15,35,0.5714285714285714,positive
2024-02-16,59,0.7372881355932204,positive
2024-02-19,44,0.6363636363636364,neutral
2024-02-20,40,0.75,positive
2024-02-21,32,0.75,positive
2024-02-22,33,0.696969696969697,positive
2024-02-23,59,0.6016949152542372,positive
2024-02-26,42,0.6190476190476191,positive
2024-02-27,38,0.618421052631579,neutral
2024-02-28,48,0.6666666666666666,neutral
2024-02-29,36,0.6527777777777778,positive
2024-03-01,34,0.6029411764705882,neutral
2024-03-04,20,0.625,neutral
2024-03-05,14,0.5357142857142857,neutral
2024-03-06,21,0.6428571428571429,positive
2024-03-07,19,0.5,neutral
2024-03-08,31,0.7580645161290323,positive
2024-03-11,15,0.5666666666666667,neutral
2024-03-12,21,0.5238095238095238,positive
2024-03-13,39,0.6794871794871795,positive
2024-03-14,32,0.703125,positive
2024-03-15,44,0.7727272727272727,positive
2024-03-18,45,0.6555555555555556,positive
2024-03-19,42,0.6666666666666666,positive
2024-03-20,34,0.5882352941176471,neutral
2024-03-21,35,0.6857142857142857,positive
2024-03-22,54,0.6018518518518519,neutral
2024-03-25,49,0.5102040816326531,positive
2024-03-26,40,0.5625,positive
2024-03-27,32,0.65625,positive
2024-03-28,45,0.6666666666666666,positive
2024-03-29,66,0.6060606060606061,positive
2024-04-01,18,0.5277777777777778,positive
2024-04-02,18,0.5,neutral
2024-04-03,19,0.47368421052631576,negative
2024-04-04,18,0.3611111111111111,neutral
2024-04-05,27,0.5555555555555556,positive
2024-04-08,13,0.6538461538461539,positive
2024-04-09,23,0.6086956521739131,positive
2024-04-10,14,0.5,positive
2024-04-11,18,0.6388888888888888,positive
2024-04-12,48,0.5625,positive
2024-04-15,37,0.6081081081081081,positive
2024-04-16,35,0.6142857142857143,positive
2024-04-17,38,0.4868421052631579,neutral
2024-04-18,12,0.4583333333333333,negative
2024-04-19,72,0.5625,positive
2024-04-22,42,0.5833333333333334,positive
2024-04-23,36,0.6388888888888888,positive
2024-04-24,38,0.6447368421052632,neutral
2024-04-25,35,0.5,positive
2024-04-26,56,0.5178571428571429,neutral
2024-04-29,13,0.6538461538461539,positive
2024-04-30,10,0.4,neutral
2024-05-01,7,0.5714285714285714,positive
2024-05-02,14,0.4642857142857143,negative
2024-05-03,37,0.6081081081081081,neutral
2024-05-06,19,0.5526315789473685,neutral
2024-05-07,15,0.6333333333333333,neutral
2024-05-08,18,0.5833333333333334,neutral
2024-05-09,20,0.5,neutral
2024-05-10,28,0.7142857142857143,positive
2024-05-13,38,0.6447368421052632,positive
2024-05-14,29,0.6724137931034483,positive
2024-05-15,32,0.609375,neutral
2024-05-16,33,0.6060606060606061,neutral
2024-05-17,57,0.5526315789473685,neutral
2024-05-20,35,0.6,positive
2024-05-21,39,0.6666666666666666,neutral
2024-05-22,35,0.5285714285714286,positive
2024-05-23,30,0.5333333333333333,neutral
2024-05-24,53,0.6037735849056604,positive
2024-05-27,32,0.640625,neutral
2024-05-28,37,0.6621621621621622,positive
2024-05-29,35,0.6142857142857143,positive
2024-05-30,35,0.6428571428571429,positive
2024-05-31,36,0.5555555555555556,positive
2024-06-03,21,0.5476190476190477,neutral
2024-06-04,23,0.6739130434782609,neutral
2024-06-05,20,0.425,neutral
2024-06-06,18,0.4444444444444444,negative
2024-06-07,38,0.5394736842105263,positive
2024-06-10,18,0.4444444444444444,neutral
2024-06-11,23,0.5434782608695652,neutral
2024-06-12,23,0.5869565217391305,positive
2024-06-13,42,0.6309523809523809,positive
2024-06-14,58,0.6120689655172413,positive
2024-06-17,36,0.4861111111111111,neutral
2024-06-18,37,0.7027027027027027,positive
2024-06-19,36,0.5833333333333334,positive
2024-06-20,28,0.6428571428571429,positive
2024-06-21,55,0.6181818181818182,positive
2024-06-24,37,0.581081081081081,positive
2024-06-25,35,0.6857142857142857,positive
2024-06-26,38,0.631578947368421,positive
2024-06-27,30,0.65,positive
2024-06-28,58,0.5517241379310345,positive
2024-07-01,20,0.45,neutral
2024-07-02,17,0.6176470588235294,positive
2024-07-03,22,0.6363636363636364,neutral
2024-07-04,23,0.5434782608695652,positive
2024-07-05,37,0.5675675675675675,positive
2024-07-08,22,0.5454545454545454,neutral
2024-07-09,12,0.5416666666666666,neutral
2024-07-10,17,0.5,positive
2024-07-11,20,0.6,positive
2024-07-12,53,0.5754716981132075,positive
2024-07-15,37,0.6351351351351351,positive
2024-07-16,42,0.5714285714285714,positive
2024-07-17,39,0.5512820512820513,positive
2024-07-18,37,0.581081081081081,neutral
2024-07-19,65,0.6230769230769231,positive
2024-07-22,51,0.5294117647058824,positive
2024-07-23,45,0.6444444444444445,positive
2024-07-24,37,0.6216216216216216,positive
2024-07-25,29,0.5172413793103449,positive
2024-07-26,58,0.5948275862068966,positive
2024-07-29,44,0.5681818181818182,neutral
2024-07-30,39,0.6794871794871795,positive
2024-07-31,39,0.46153846153846156,neutral
2024-08-01,18,0.3888888888888889,negative
2024-08-02,37,0.5405405405405406,neutral
2024-08-05,24,0.5625,positive
2024-08-06,22,0.5227272727272727,neutral
2024-08-07,16,0.5,neutral
2024-08-08,20,0.525,positive
2024-08-09,36,0.5694444444444444,neutral
2024-08-12,21,0.5238095238095238,neutral
2024-08-13,40,0.55,neutral
2024-08-14,34,0.6911764705882353,positive
2024-08-15,36,0.6527777777777778,positive
2024-08-16,51,0.5490196078431373,neutral
2024-08-19,46,0.5869565217391305,neutral
2024-08-20,36,0.6388888888888888,neutral
2024-08-21,36,0.6111111111111112,positive
2024-08-22,44,0.5795454545454546,positive
2024-08-23,51,0.5588235294117647,positive
2024-08-26,41,0.6219512195121951,positive
2024-08-27,42,0.6904761904761905,positive
2024-08-28,39,0.6153846153846154,positive
2024-08-29,38,0.5263157894736842,positive
2024-08-30,65,0.5538461538461539,positive
2024-09-02,11,0.6363636363636364,positive
2024-09-03,13,0.5769230769230769,positive
2024-09-04,26,0.4807692307692308,neutral
2024-09-05,21,0.5952380952380952,positive
2024-09-06,37,0.5675675675675675,positive
2024-09-09,26,0.5576923076923077,positive
2024-09-10,26,0.6346153846153846,positive
2024-09-11,19,0.5263157894736842,neutral
2024-09-12,23,0.5217391304347826,neutral
2024-09-13,63,0.6349206349206349,positive
2024-09-16,53,0.5377358490566038,positive
2024-09-17,47,0.6170212765957447,positive
2024-09-18,48,0.5520833333333334,neutral
2024-09-19,45,0.6,neutral
2024-09-20,69,0.572463768115942,neutral
2024-09-23,50,0.63,positive
2024-09-24,38,0.5657894736842105,neutral
2024-09-25,45,0.6444444444444445,neutral
2024-09-26,50,0.58,neutral
2024-09-27,68,0.5514705882352942,positive
2024-09-30,47,0.6808510638297872,positive
2024-10-01,44,0.5909090909090909,neutral
2024-10-02,41,0.5609756097560976,positive
2024-10-03,43,0.5813953488372093,neutral
2024-10-04,82,0.6036585365853658,positive
2024-10-07,51,0.5784313725490197,positive
2024-10-08,48,0.7395833333333334,positive
2024-10-09,49,0.6836734693877551,positive
2024-10-10,41,0.47560975609756095,neutral
2024-10-11,66,0.5757575757575758,positive
2024-10-14,51,0.6372549019607843,positive
2024-10-15,44,0.6136363636363636,positive
2024-10-16,41,0.5609756097560976,positive
2024-10-17,51,0.5588235294117647,positive
2024-10-18,65,0.6,positive
2024-10-21,39,0.6410256410256411,positive
2024-10-22,43,0.5232558139534884,neutral
2024-10-23,34,0.5,neutral
2024-10-24,51,0.6568627450980392,positive
2024-10-25,57,0.6140350877192983,positive
2024-10-28,58,0.5603448275862069,neutral
2024-10-29,42,0.6428571428571429,neutral
2024-10-30,43,0.5813953488372093,positive
2024-10-31,42,0.5476190476190477,neutral
2024-11-01,66,0.5984848484848485,positive
2024-11-04,44,0.6590909090909091,positive
2024-11-05,46,0.5760869565217391,positive
2024-11-06,40,0.5875,neutral
2024-11-07,38,0.6578947368421053,positive
2024-11-08,48,0.6875,positive
2024-11-11,49,0.5306122448979592,positive
2024-11-12,42,0.5833333333333334,positive
2024-11-13,43,0.6046511627906976,positive
2024-11-14,36,0.5833333333333334,positive
2024-11-15,56,0.5535714285714286,positive
2024-11-18,45,0.7444444444444445,positive
2024-11-19,45,0.6222222222222222,positive
2024-11-20,37,0.6351351351351351,positive
2024-11-21,33,0.6515151515151515,positive
2024-11-22,51,0.6274509803921569,positive
2024-11-25,49,0.6326530612244898,positive
2024-11-26,43,0.6046511627906976,neutral
2024-11-27,51,0.5980392156862745,positive
2024-11-28,31,0.6451612903225806,positive
2024-11-29,67,0.5895522388059702,neutral
2024-12-02,39,0.5,positive
2024-12-03,43,0.627906976744186,neutral
2024-12-04,32,0.546875,neutral
2024-12-05,47,0.5638297872340425,neutral
2024-12-06,65,0.6307692307692307,positive
2024-12-09,42,0.6190476190476191,neutral
2024-12-10,45,0.5222222222222223,positive
2024-12-11,45,0.5222222222222223,positive
2024-12-12,35,0.5714285714285714,positive
2024-12-13,51,0.6470588235294118,positive
2024-12-16,56,0.5982142857142857,positive
2024-12-17,37,0.5405405405405406,positive
2024-12-18,45,0.6333333333333333,positive
2024-12-19,44,0.5568181818181818,positive
2024-12-20,67,0.6268656716417911,positive
2024-12-23,47,0.6063829787234043,positive
2024-12-24,43,0.6046511627906976,positive
2024-12-25,44,0.625,neutral
2024-12-26,43,0.6395348837209303,positive
2024-12-27,56,0.5803571428571429,positive
2024-12-30,47,0.574468085106383,positive
2024-12-31,15,0.7333333333333333,positive
